1,4.314632E-02,4,1.326906
2,0.1026869,4.02,0.7280731
3,0.1622249,4.07,0.4262017
4,0.2217657,4.16,0.2486279
5,0.281304,4.32,0.1591181
6,0.340844,4.55,0.1117554
1,0.6556991,6.07,1.325645
2,0.7152401,6.39,0.7245712
3,0.7747787,6.67,0.423265
4,0.8343185,6.95,0.2456951
5,0.8938579,7.22,0.1553806
6,0.9533961,7.5,0.109648
1,1.081315,8.04,1.318398
2,1.140854,8.31,0.724002
3,1.200394,8.59,0.4139309
4,1.259932,8.87,0.2429579
5,1.319473,9.13,0.1530129
6,1.379011,9.37,0.1084934
1,1.542288,10.06,1.310923
2,1.601828,10.31,0.6824708
3,1.661367,10.55,0.3913194
4,1.720907,10.79,0.2406554
5,1.780448,11.02,0.149496
6,1.839987,11.26,0.1070028
1,2.035764,12.04,1.306604
2,2.095303,12.28,0.6693684
3,2.154843,12.53,0.3774621
4,2.214381,12.77,0.2379382
5,2.273921,13.03,0.1441175
6,2.333461,13.27,0.1057198
1,2.512338,14,1.307757
2,2.571877,14.24,0.6444325
3,2.631416,14.49,0.3999358
4,2.690956,14.73,0.2346039
5,2.750495,14.97,0.1409985
6,2.810035,15.21,0.1034593
1,3.005813,16.01,1.300319
2,3.065354,16.25,0.6274989
3,3.124892,16.5,0.3802168
4,3.18443,16.73,0.2288801
5,3.243969,16.97,0.1379073
6,3.303508,17.22,0.1019821
1,3.500066,18,1.288828
2,3.559605,18.25,0.6098651
3,3.619145,18.49,0.3779594
4,3.678685,18.74,0.2237
5,3.738224,18.97,0.134023
6,3.797763,19.22,0.1000179
1,4.0107,20.06,1.276083
2,4.07024,20.31,0.6144207
3,4.12978,20.56,0.3762595
4,4.189319,20.81,0.217794
5,4.248858,21.06,0.1297704
6,4.308397,21.31,9.765179E-02
1,4.487275,22.04,1.265465
2,4.546815,22.29,0.5924208
3,4.606355,22.52,0.3660557
4,4.665892,22.76,0.2107641
5,4.725433,22.99,0.1263991
6,4.784972,23.24,9.567838E-02
1,4.980749,24.02,1.245048
2,5.040289,24.25,0.5837386
3,5.099828,24.51,0.3542337
4,5.159369,24.74,0.2030628
5,5.218907,24.97,0.1221975
6,5.278445,25.21,9.369487E-02
1,5.491906,26.07,1.22025
2,5.551444,26.31,0.5771325
3,5.610983,26.55,0.3415064
4,5.67052,26.79,0.1945875
5,5.730062,27.02,0.1199062
6,5.789601,27.27,9.132714E-02
1,5.985378,28.05,1.198639
2,6.044917,28.3,0.546676
3,6.104455,28.54,0.3299265
4,6.163996,28.77,0.1865994
5,6.223536,29.02,0.1139123
6,6.283074,29.26,8.941802E-02
1,6.479631,30.05,1.173354
2,6.539172,30.3,0.5403176
3,6.598711,30.53,0.3164776
4,6.65825,30.77,0.1777026
5,6.71779,31.02,0.1105022
6,6.777329,31.26,8.747646E-02
1,6.973105,32.04,1.144809
2,7.032646,32.29,0.5206938
3,7.092184,32.53,0.3055388
4,7.151724,32.76,0.1695634
5,7.211263,33,0.1068239
6,7.270803,33.26,8.536719E-02
1,7.46736,34.04,1.113956
2,7.5269,34.28,0.5033637
3,7.586439,34.52,0.2905311
4,7.645979,34.76,0.1619818
5,7.705518,35,0.10339
6,7.765057,35.25,8.371191E-02
1,7.960834,36.04,1.08208
2,8.020374,36.28,0.4806622
3,8.079914,36.53,0.2796738
4,8.139453,36.76,0.153923
5,8.198994,36.99,0.1012961
6,8.258533,37.24,8.229592E-02
1,8.455088,38.03,1.047078
2,8.514627,38.28,0.4587983
3,8.574167,38.52,0.2684728
4,8.633708,38.75,0.1477847
5,8.693247,39,9.816515E-02
6,8.752786,39.24,8.109214E-02
1,8.948564,40.02,1.010749
2,9.008102,40.26,0.4434343
3,9.06764,40.43,0.2539168
4,9.127181,40.52,0.1405283
5,9.18672,40.51,9.545594E-02
6,9.246259,40.44,0.079843
