1,4.315446E-02,4.04,1.523968
2,0.1026951,4.06,0.7846202
3,0.1622324,4.11,0.401137
4,0.2217727,4.22,0.2284411
5,0.2813117,4.36,0.1411974
6,0.3408517,4.57,0.1056315
1,0.6557074,6.07,1.521898
2,0.7152473,6.37,0.7814851
3,0.7747859,6.67,0.4010047
4,0.834326,6.94,0.2258406
5,0.8938645,7.22,0.1409826
6,0.9534037,7.49,0.1056786
1,1.081323,8.07,1.514103
2,1.140861,8.32,0.7823337
3,1.200661,8.59,0.4019443
4,1.260202,8.85,0.2226522
5,1.31974,9.1,0.1413549
6,1.379278,9.36,0.1064947
1,1.541776,10.04,1.499861
2,1.601316,10.3,0.7816631
3,1.660856,10.55,0.4009826
4,1.720394,10.79,0.2240736
5,1.779935,11.04,0.1407472
6,1.839474,11.29,0.105934
1,2.018352,12.02,1.485144
2,2.077892,12.29,0.7827977
3,2.137429,12.58,0.4059513
4,2.196969,12.81,0.2258396
5,2.256509,13.02,0.1397698
6,2.316048,13.26,0.1051333
1,2.494925,14.02,1.468854
2,2.554465,14.27,0.7742054
3,2.614004,14.51,0.4046106
4,2.673544,14.75,0.2253309
5,2.733083,14.99,0.1406016
6,2.792623,15.22,0.1047056
1,3.005561,16.02,1.459983
2,3.065099,16.25,0.7694412
3,3.124638,16.49,0.4019919
4,3.184178,16.74,0.2243059
5,3.243716,16.98,0.1396443
6,3.303257,17.23,0.1040306
1,3.499034,18.03,1.44165
2,3.558574,18.28,0.7660661
3,3.618113,18.53,0.3984593
4,3.677654,18.76,0.2228445
5,3.737192,18.99,0.1387851
6,3.796733,19.24,0.1037865
1,3.992508,20.03,1.431789
2,4.052048,20.28,0.7622474
3,4.111587,20.52,0.3969255
4,4.171126,20.76,0.2220049
5,4.230667,21.01,0.1381563
6,4.290206,21.24,0.1030274
1,4.486763,22.04,1.425261
2,4.546302,22.29,0.755872
3,4.605842,22.53,0.3955061
4,4.66538,22.76,0.2203804
5,4.724921,23,0.1374353
6,4.78446,23.25,0.1023246
1,4.980237,24.02,1.418672
2,5.039777,24.27,0.7527367
3,5.099315,24.52,0.3936745
4,5.158854,24.75,0.218915
5,5.218394,25,0.1362994
6,5.277934,25.24,0.1015698
1,5.47449,26.06,1.412201
2,5.53403,26.31,0.7483687
3,5.593569,26.56,0.3908779
4,5.653109,26.8,0.2177984
5,5.712647,27.04,0.1351225
6,5.772188,27.28,0.100613
1,5.967966,28.03,1.410025
2,6.027504,28.28,0.74494
3,6.087044,28.52,0.3904535
4,6.146585,28.76,0.2159
5,6.206123,29,0.1334294
6,6.265662,29.25,9.798038E-02
1,6.462221,30.03,1.407506
2,6.521759,30.28,0.7411796
3,6.581298,30.51,0.3871537
4,6.640838,30.75,0.2143073
5,6.700377,30.99,0.1319753
6,6.759917,31.23,9.723075E-02
1,6.955694,32.01,1.403357
2,7.015234,32.27,0.7367663
3,7.074774,32.51,0.3839148
4,7.134312,32.75,0.2116146
5,7.193852,32.98,0.1298199
6,7.25339,33.22,9.635621E-02
1,7.449947,34.01,1.396273
2,7.509488,34.26,0.7311634
3,7.569027,34.51,0.3815703
4,7.628567,34.74,0.2090717
5,7.688105,34.98,0.1276361
6,7.747645,35.23,0.0945517
1,7.943424,36.01,1.392996
2,8.002962,36.26,0.7265676
3,8.062501,36.5,0.37804
4,8.122041,36.73,0.2065574
5,8.181579,36.97,0.1242558
6,8.241118,37.22,9.281493E-02
1,8.437676,38,1.39105
2,8.497215,38.25,0.7216173
3,8.556757,38.51,0.3738331
4,8.616294,38.73,0.2023918
5,8.675834,38.97,0.1216357
6,8.735372,39.22,9.076528E-02
1,8.948312,40.06,1.381474
2,9.007849,40.29,0.7152581
3,9.067389,40.47,0.3689793
4,9.126927,40.52,0.1981094
5,9.186467,40.49,0.1183899
6,9.246006,40.43,0.0884822
